rule_id,source_id,source_path,source_start_line,source_end_line,source_text,intent,applies_when,subject,rule_layer,candidate_category,candidate_item,secondary_impacts,cluster_id,treatment,target_rule_id,notes
RULE-W7-005-026,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,63,63,- `owner`,credentials/inventory/<target>.json 顶层必须包含字段 owner,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 owner
RULE-W7-005-027,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,64,64,- `environments`,credentials/inventory/<target>.json 顶层必须包含字段 environments,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 environments
RULE-W7-005-028,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,65,65,- `credentials`,credentials/inventory/<target>.json 顶层必须包含字段 credentials,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 credentials
RULE-W7-005-029,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,66,66,- `storage_locations`,credentials/inventory/<target>.json 顶层必须包含字段 storage_locations,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 storage_locations
RULE-W7-005-030,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,67,67,- `injection_paths`,credentials/inventory/<target>.json 顶层必须包含字段 injection_paths,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 injection_paths
RULE-W7-005-031,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,68,68,- `detection_controls`,credentials/inventory/<target>.json 顶层必须包含字段 detection_controls,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 detection_controls
RULE-W7-005-032,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,69,69,- `rotation_defaults`,credentials/inventory/<target>.json 顶层必须包含字段 rotation_defaults,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ROTATION-METADATA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 rotation_defaults
RULE-W7-005-033,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,70,70,- `linked_artifacts`,credentials/inventory/<target>.json 顶层必须包含字段 linked_artifacts,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 linked_artifacts
RULE-W7-005-034,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,71,71,- `human_checkpoint`,credentials/inventory/<target>.json 顶层必须包含字段 human_checkpoint,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 human_checkpoint
RULE-W7-005-035,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,72,72,- `review_cadence`,credentials/inventory/<target>.json 顶层必须包含字段 review_cadence,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 review_cadence
RULE-W7-005-036,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,73,73,- `status`,credentials/inventory/<target>.json 顶层必须包含字段 status,定义 credential inventory JSON 的顶层结构时,W7 凭据规范 / credential inventory 顶层,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-TOP-LEVEL-SCHEMA,merge,OPERATION-CREDENTIAL-003,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-003；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 顶层必须包含字段 status
RULE-W7-005-037,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,77,77,- `id`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 id,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 id
RULE-W7-005-038,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 type,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 type
RULE-W7-005-039,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 api_key,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 api_key
RULE-W7-005-040,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 database_password,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 database_password
RULE-W7-005-041,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 service_account,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 service_account
RULE-W7-005-042,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 oauth_client_secret,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-AUTH-TENANT-PERMISSION-FP-SRC-W7-005,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 oauth_client_secret
RULE-W7-005-043,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 webhook_signing_secret,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 webhook_signing_secret
RULE-W7-005-044,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 tls_private_key,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 tls_private_key
RULE-W7-005-045,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 jwt_signing_key,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 jwt_signing_key
RULE-W7-005-046,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 encryption_key,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 encryption_key
RULE-W7-005-047,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 ci_token,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 ci_token
RULE-W7-005-048,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 mcp_connector_token,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 mcp_connector_token
RULE-W7-005-049,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,78,78,- `type`：`api_key`、`database_password`、`service_account`、`oauth_client_secret`、`webhook_signing_secret`、`tls_private_key`、`jwt_signing_key`、`encryption_key`、`ci_token`、`mcp_connector_token`、`other`,credential inventory 的 credentials[].type 允许值包含 other,设置 credential inventory 凭据条目的 type 时,W7 凭据规范 / credential inventory / credentials[].type,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-TYPE-ENUM,merge,OPERATION-CREDENTIAL-005,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-CREDENTIAL-005；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credential inventory 的 credentials[].type 允许值包含 other
RULE-W7-005-050,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,79,79,- `purpose`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 purpose,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 purpose
RULE-W7-005-051,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,80,80,- `issuer`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 issuer,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 issuer
RULE-W7-005-052,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,81,81,- `environment`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 environment,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 environment
RULE-W7-005-053,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,82,82,- `consumer`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 consumer,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 consumer
RULE-W7-005-054,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,83,83,- `scope`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 scope,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 scope
RULE-W7-005-055,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,84,84,- `storage_ref`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 storage_ref,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 storage_ref
RULE-W7-005-056,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,85,85,- `injection_method`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 injection_method,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 injection_method
RULE-W7-005-057,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,86,86,- `rotation_interval`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 rotation_interval,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ROTATION-METADATA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 rotation_interval
RULE-W7-005-058,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,87,87,- `expires_on`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 expires_on,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 expires_on
RULE-W7-005-059,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,88,88,- `last_rotated`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 last_rotated,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 last_rotated
RULE-W7-005-060,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,89,89,- `revocation_path`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 revocation_path,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 revocation_path
RULE-W7-005-061,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,90,90,- `blast_radius`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 blast_radius,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 blast_radius
RULE-W7-005-062,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,91,91,- `status`,credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 status,登记 credential inventory 的 credentials 数组元素时,W7 凭据规范 / credential inventory / credentials[],artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-INVENTORY-ENTRY-SCHEMA,merge,OPERATION-CREDENTIAL-004,G5 运行；合并来源数=16；目标来源总数=16；目标=OPERATION-CREDENTIAL-004；原注=保留 credential inventory 顶层与 credentials[] 元素层级；保留意图：credentials/inventory/<target>.json 的 credentials[] 每个元素必须包含字段 status
RULE-W7-005-063,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,95,95,`storage_ref` 只写 secret manager path、CI secret name、cloud resource id、key id、version id 或本地占位说明，不写 secret value,`storage_ref` 只写 secret manager path、CI secret name、cloud resource id、key id、version id 或本地占位说明，不写 secret value,实现或维护“credentials/inventory/<target>.json”时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-CREDENTIAL-INVENTORY,rewrite,IMPL-CREDENTIAL-STORAGE-REF,G5 实现重写；独立权威目标
RULE-W7-005-064,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,96,96,`scope` 应尽量是最小权限、单环境、单用途,`scope` 应尽量是最小权限、单环境、单用途,执行“credentials/inventory/<target>.json”相关工作时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-AUTH-TENANT-PERMISSION-FP-SRC-W7-005,merge,OPERATION-CREDENTIAL-006,G5 运行；合并来源数=2；目标来源总数=2；目标=OPERATION-CREDENTIAL-006；原注=同一列表项按独立句拆分；保留意图：`scope` 应尽量是最小权限、单环境、单用途
