rule_id,source_id,source_path,source_start_line,source_end_line,treatment,target_rule_id,principle_ids,retirement_reason,conflict_status
RULE-W8-002-006,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,15,15,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-007,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,34,34,merge,IMPL-SUPPORT-SURFACE-APPLICABILITY,,,
RULE-W8-002-008,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,35,35,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-009,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,36,36,merge,IMPL-SUPPORT-SURFACE-APPLICABILITY,,,
RULE-W8-002-010,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,40,40,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-011,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,41,41,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-012,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,41,41,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-013,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,42,42,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-014,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,46,46,merge,OPERATION-SUPPORT-009,,,
RULE-W8-002-015,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,50,50,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-016,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,51,51,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-017,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,52,52,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-018,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,53,53,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-019,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,54,54,merge,OPERATION-SUPPORT-001,,,
RULE-W8-002-020,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,61,61,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-021,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,62,62,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-022,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,63,63,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-023,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,64,64,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-024,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,65,65,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-025,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,66,66,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-026,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,67,67,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-027,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,68,68,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-028,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,69,69,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-029,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,70,70,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-030,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,71,71,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-031,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,72,72,merge,OPERATION-SUPPORT-002,,,
RULE-W8-002-032,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,76,76,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-033,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,77,77,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-034,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,78,78,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-035,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,79,79,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-036,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,80,80,rewrite,IMPL-SUPPORT-AI-CONCERN-CATEGORY,,,
RULE-W8-002-037,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,81,81,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-038,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,82,82,merge,OPERATION-SUPPORT-003,,,
RULE-W8-002-039,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,86,86,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-040,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,87,87,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-041,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,88,88,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-042,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,89,89,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-043,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,90,90,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-044,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,91,91,merge,OPERATION-SUPPORT-004,,,
RULE-W8-002-045,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,97,97,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-046,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,98,98,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-047,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,99,99,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-048,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,100,100,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-049,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,101,101,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-050,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,102,102,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-051,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,103,103,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-052,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,104,104,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-053,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,105,105,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-054,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,106,106,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-055,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,107,107,merge,OPERATION-SUPPORT-012,,,
RULE-W8-002-056,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,108,108,merge,OPERATION-SUPPORT-005,,,
RULE-W8-002-057,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,112,112,merge,OPERATION-SUPPORT-006,,,
RULE-W8-002-058,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,113,113,merge,OPERATION-SUPPORT-006,,,
RULE-W8-002-059,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-060,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,115,115,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-061,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,116,116,merge,EVALUATION-SUPPORT-005,,,
RULE-W8-002-062,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,122,122,merge,OPERATION-SUPPORT-008,,,
RULE-W8-002-063,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,123,123,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-064,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,124,124,merge,OPERATION-SUPPORT-008,,,
RULE-W8-002-065,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,125,125,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-066,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,126,126,merge,OPERATION-SUPPORT-012,,,
RULE-W8-002-067,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,127,127,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-068,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,128,128,merge,OPERATION-SUPPORT-008,,,
RULE-W8-002-069,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,129,129,merge,OPERATION-SUPPORT-008,,,
RULE-W8-002-070,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,133,133,merge,OPERATION-SUPPORT-009,,,
RULE-W8-002-071,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,134,134,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-072,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,135,135,merge,OPERATION-SUPPORT-012,,,
RULE-W8-002-073,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,135,135,merge,OPERATION-SUPPORT-009,,,
RULE-W8-002-074,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,136,136,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-075,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-076,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-077,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-078,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-079,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-080,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-081,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-082,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-083,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-084,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-085,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,143,143,merge,EVALUATION-SUPPORT-001,,,
RULE-W8-002-086,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,148,148,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-087,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,149,149,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-088,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,150,150,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-089,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,156,156,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-090,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,157,157,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-091,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,158,158,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-092,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,159,159,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-093,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,160,160,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-094,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,161,161,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-095,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,162,162,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-096,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,163,163,merge,EVALUATION-SUPPORT-002,,,
RULE-W8-002-097,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,167,167,merge,EVALUATION-SUPPORT-003,,,
RULE-W8-002-098,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,168,168,merge,EVALUATION-SUPPORT-003,,,
RULE-W8-002-099,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,169,169,rewrite,IMPL-SUPPORT-URGENT-REVIEW-TIMING,,,
RULE-W8-002-100,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,171,171,merge,EVALUATION-SUPPORT-004,,,
RULE-W8-002-101,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,171,171,merge,EVALUATION-SUPPORT-004,,,
RULE-W8-002-102,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,175,175,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S01,,,
RULE-W8-002-103,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,176,176,rewrite,TECH-186-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W8-002-104,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,176,176,rewrite,TECH-186-DATABASE-TABLE-SCHEMA-S02,,,
RULE-W8-002-105,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,176,176,rewrite,TECH-186-DATABASE-TABLE-SCHEMA-S03,,,
RULE-W8-002-106,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,176,176,rewrite,TECH-186-DATABASE-TABLE-SCHEMA-S04,,,
RULE-W8-002-107,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,176,176,rewrite,TECH-186-DATABASE-TABLE-SCHEMA-S05,,,
RULE-W8-002-108,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S02,,,
RULE-W8-002-109,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S03,,,
RULE-W8-002-110,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S04,,,
RULE-W8-002-111,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S05,,,
RULE-W8-002-112,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S06,,,
RULE-W8-002-113,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S07,,,
RULE-W8-002-114,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,177,177,rewrite,TECH-101-API-CONTRACT-ERROR-MODEL-S08,,,
RULE-W8-002-115,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,178,178,merge,OPERATION-SUPPORT-016,,,
RULE-W8-002-116,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,178,178,merge,OPERATION-SUPPORT-016,,,
RULE-W8-002-117,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,179,179,merge,OPERATION-SUPPORT-016,,,
RULE-W8-002-118,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,183,183,merge,EXPERIENCE-SUPPORT-INTAKE,,,
RULE-W8-002-119,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,184,184,merge,EXPERIENCE-SENSITIVE-SUPPORT-INPUT,,,
RULE-W8-002-120,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,185,185,merge,EXPERIENCE-SENSITIVE-SUPPORT-INPUT,,,
RULE-W8-002-121,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,186,186,rewrite,EXPERIENCE-STATUS-PAGE-PRESENTATION,,,
RULE-W8-002-122,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,190,190,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-123,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,190,190,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-124,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,190,190,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-125,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,190,190,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-126,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,190,190,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-127,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,191,191,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-128,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,192,192,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-129,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,193,193,rewrite,DEFINITION-SUPPORT-AI-AUTHORITY,,,
RULE-W8-002-130,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,194,194,rewrite,TECH-267-SECURITY-PRIVACY-S01,,,
RULE-W8-002-131,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,200,200,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-132,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,201,201,merge,OPERATION-SUPPORT-010,,,
RULE-W8-002-133,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,202,202,merge,OPERATION-SUPPORT-011,,,
RULE-W8-002-134,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,203,203,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-135,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,204,204,merge,OPERATION-ADMIN-011,,,
RULE-W8-002-136,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,205,205,merge,OPERATION-AVAILABILITY-001,,,
RULE-W8-002-137,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,206,206,rewrite,OPERATION-SUPPORT-017,,,
RULE-W8-002-138,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,183,183,merge,EXPERIENCE-SUPPORT-INTAKE,,,
RULE-W8-002-139,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,183,183,merge,EXPERIENCE-SUPPORT-INTAKE,,,
RULE-W8-002-140,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,183,183,merge,EXPERIENCE-SUPPORT-INTAKE,,,
RULE-W8-002-141,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,183,183,merge,EXPERIENCE-SUPPORT-INTAKE,,,
RULE-W8-002-142,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,192,192,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-143,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,192,192,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-144,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,192,192,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-145,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-146,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-147,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-148,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-149,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-150,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,114,114,merge,OPERATION-SUPPORT-007,,,
RULE-W8-002-151,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,116,116,merge,EVALUATION-SUPPORT-005,,,
RULE-W8-002-152,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,116,116,merge,EVALUATION-SUPPORT-005,,,
RULE-W8-002-153,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,116,116,merge,EVALUATION-SUPPORT-005,,,
RULE-W8-002-154,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,136,136,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-155,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,136,136,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-156,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,148,148,merge,OPERATION-SUPPORT-014,,,
RULE-W8-002-157,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,149,149,merge,OPERATION-SUPPORT-013,,,
RULE-W8-002-158,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,175,175,rewrite,IMPL-SUPPORT-SERVER-TENANT-CHECK,,,
RULE-W8-002-159,SRC-W8-002,docs/W8-learn/01-customer-support-trust-ops-standard.md,149,149,rewrite,EVALUATION-AI-FEEDBACK-002,,,
RULE-W8-003-001,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,3,3,merge,EVALUATION-AI-SCOPE-001,,,
RULE-W8-003-002,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,7,7,merge,EVALUATION-AI-SCOPE-001,,,
RULE-W8-003-003,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,7,7,merge,EVALUATION-AI-SCOPE-001,,,
RULE-W8-003-004,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,9,9,merge,EVALUATION-AI-SCOPE-001,,,
RULE-W8-003-005,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,15,15,rewrite,VERIFY-AI-EVAL-FIXTURE-W8-003-L015,,,
RULE-W8-003-006,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,15,15,rewrite,EVALUATION-AI-RUNBOOK-001,,,
RULE-W8-003-007,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,34,34,rewrite,IMPL-AI-CAPABILITY-SCOPE,,,
RULE-W8-003-008,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,35,35,rewrite,VERIFY-AI-EVAL-FIXTURE-W8-003-L035,,,
RULE-W8-003-009,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,36,36,rewrite,VERIFY-AI-EVAL-FIXTURE-W8-003-L036,,,
RULE-W8-003-010,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,40,40,merge,VERIFY-EVIDENCE-W8-003-L040,,,
RULE-W8-003-011,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,40,40,merge,VERIFY-EVIDENCE-W8-003-L040,,,
RULE-W8-003-012,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,41,41,merge,VERIFY-AI-EVAL-FIXTURE-W8-003-L041,,,
RULE-W8-003-013,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,41,41,merge,VERIFY-AI-EVAL-FIXTURE-W8-003-L041,,,
RULE-W8-003-014,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,42,42,rewrite,EVALUATION-AI-SCOPE-002,,,
RULE-W8-003-015,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,42,42,rewrite,TECH-220-LIVE-INCIDENT-RESPONSE-S01,,,
RULE-W8-003-016,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,43,43,merge,EVALUATION-AI-SCOPE-006,,,
RULE-W8-003-017,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,43,43,merge,EVALUATION-AI-SCOPE-006,,,
RULE-W8-003-018,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,47,47,rewrite,IMPL-AI-CAPABILITY-FILENAME-CONSISTENCY,,,
RULE-W8-003-019,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,51,51,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-020,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,52,52,merge,OPERATION-AI-QUALITY-001,,,
RULE-W8-003-021,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,53,53,merge,OPERATION-AI-QUALITY-006,,,
RULE-W8-003-022,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,54,54,merge,OPERATION-AI-QUALITY-008,,,
RULE-W8-003-023,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,55,55,merge,EVALUATION-AI-REVIEW-001,,,
RULE-W8-003-024,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,62,62,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-025,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,63,63,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-026,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,64,64,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-027,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,65,65,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-028,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,66,66,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-029,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,67,67,merge,EVALUATION-AI-SIGNAL-001,,,
RULE-W8-003-030,SRC-W8-003,docs/W8-learn/02-ai-quality-regression-incident-standard.md,68,68,merge,EVALUATION-AI-SIGNAL-001,,,
